"Record Length",50000,"Points",-8.00000000e-005,-1.56875002e-002
"Sample Interval",8.00000000e-009,s,-7.99920000e-005,-1.31250002e-002
"Trigger Point",10000,"Samples",-7.99840000e-005,-1.47500002e-002
"Trigger Time",7.83260388e-009,s,-7.99760000e-005,-1.02500002e-002
"",,,-7.99680000e-005,-8.37500012e-003
"Horizontal Offset",-8.00000000e-005,s,-7.99600000e-005,-1.47500002e-002
,,,-7.99520000e-005,-1.56875002e-002
,,,-7.99440000e-005,-1.12500002e-002
,,,-7.99360000e-005,-1.63750002e-002
,,,-7.99280000e-005,-1.18750002e-002
,,,-7.99200000e-005,-8.68750013e-003
,,,-7.99120000e-005,-1.05625002e-002
,,,-7.99040000e-005,-1.47500002e-002
,,,-7.98960000e-005,-1.28125002e-002
,,,-7.98880000e-005,-1.50625002e-002
,,,-7.98800000e-005,-7.06250011e-003
,,,-7.98720000e-005,-9.31250014e-003
,,,-7.98640000e-005,-1.02500002e-002
,,,-7.98560000e-005,-5.50000008e-003
,,,-7.98480000e-005,-1.25000002e-002
,,,-7.98400000e-005,-1.02500002e-002
,,,-7.98320000e-005,-1.12500002e-002
,,,-7.98240000e-005,-9.31250014e-003
,,,-7.98160000e-005,-2.56250004e-003
,,,-7.98080000e-005,-1.02500002e-002
,,,-7.98000000e-005,-1.21875002e-002
,,,-7.97920000e-005,-1.09375002e-002
,,,-7.97840000e-005,-1.15625002e-002
,,,-7.97760000e-005,-7.37500011e-003
,,,-7.97680000e-005,-9.00000013e-003
,,,-7.97600000e-005,-1.00000001e-003
,,,-7.97520000e-005,-6.75000010e-003
,,,-7.97440000e-005,-4.50000007e-003
,,,-7.97360000e-005,-9.62500014e-003
,,,-7.97280000e-005,-6.43750010e-003
,,,-7.97200000e-005,-3.56250005e-003
,,,-7.97120000e-005,-3.56250005e-003
,,,-7.97040000e-005,-1.02500002e-002
,,,-7.96960000e-005,-1.31250002e-003
,,,-7.96880000e-005,-6.75000010e-003
,,,-7.96800000e-005,-2.93750004e-003
,,,-7.96720000e-005,1.56250002e-003
,,,-7.96640000e-005,6.25000009e-004
,,,-7.96560000e-005,-1.62500002e-003
,,,-7.96480000e-005,-1.31250002e-003
,,,-7.96400000e-005,1.87500003e-003
,,,-7.96320000e-005,2.87500004e-003
,,,-7.96240000e-005,9.37500014e-004
,,,-7.96160000e-005,9.37500014e-004
,,,-7.96080000e-005,4.12500006e-003
,,,-7.96000000e-005,-3.75000006e-004
,,,-7.95920000e-005,2.50000004e-003
,,,-7.95840000e-005,6.06250009e-003
,,,-7.95760000e-005,3.12500005e-004
,,,-7.95680000e-005,2.87500004e-003
,,,-7.95600000e-005,-1.62500002e-003
,,,-7.95520000e-005,3.81250006e-003
,,,-7.95440000e-005,-3.56250005e-003
,,,-7.95360000e-005,1.87500003e-003
,,,-7.95280000e-005,6.06250009e-003
,,,-7.95200000e-005,6.25000009e-004
,,,-7.95120000e-005,-3.87500006e-003
,,,-7.95040000e-005,1.87500003e-003
,,,-7.94960000e-005,6.25000009e-004
,,,-7.94880000e-005,1.25000002e-003
,,,-7.94800000e-005,3.12500005e-004
,,,-7.94720000e-005,2.18750003e-003
,,,-7.94640000e-005,-1.00000001e-003
,,,-7.94560000e-005,-6.25000009e-005
,,,-7.94480000e-005,1.25000002e-003
,,,-7.94400000e-005,-1.93750003e-003
,,,-7.94320000e-005,-1.93750003e-003
,,,-7.94240000e-005,-1.93750003e-003
,,,-7.94160000e-005,-6.25000009e-005
,,,-7.94080000e-005,-3.75000006e-004
,,,-7.94000000e-005,1.25000002e-003
,,,-7.93920000e-005,3.12500005e-004
,,,-7.93840000e-005,-3.75000006e-004
,,,-7.93760000e-005,1.87500003e-003
,,,-7.93680000e-005,-3.75000006e-004
,,,-7.93600000e-005,-2.93750004e-003
,,,-7.93520000e-005,-1.62500002e-003
,,,-7.93440000e-005,-1.93750003e-003
,,,-7.93360000e-005,-3.56250005e-003
,,,-7.93280000e-005,-2.56250004e-003
,,,-7.93200000e-005,-3.87500006e-003
,,,-7.93120000e-005,-2.56250004e-003
,,,-7.93040000e-005,-3.87500006e-003
,,,-7.92960000e-005,-7.06250011e-003
,,,-7.92880000e-005,-7.06250011e-003
,,,-7.92800000e-005,-5.50000008e-003
,,,-7.92720000e-005,-4.18750006e-003
,,,-7.92640000e-005,-3.25000005e-003
,,,-7.92560000e-005,-2.56250004e-003
,,,-7.92480000e-005,-7.06250011e-003
,,,-7.92400000e-005,-4.50000007e-003
,,,-7.92320000e-005,-3.87500006e-003
,,,-7.92240000e-005,-4.81250007e-003
,,,-7.92160000e-005,-9.00000013e-003
,,,-7.92080000e-005,-3.25000005e-003
,,,-7.92000000e-005,-3.87500006e-003
,,,-7.91920000e-005,-7.06250011e-003
,,,-7.91840000e-005,-6.12500009e-003
,,,-7.91760000e-005,-1.00000001e-003
,,,-7.91680000e-005,-6.43750010e-003
,,,-7.91600000e-005,-6.43750010e-003
,,,-7.91520000e-005,-3.87500006e-003
,,,-7.91440000e-005,-4.81250007e-003
,,,-7.91360000e-005,-7.37500011e-003
,,,-7.91280000e-005,-5.12500008e-003
,,,-7.91200000e-005,-6.12500009e-003
,,,-7.91120000e-005,-3.87500006e-003
,,,-7.91040000e-005,-8.06250012e-003
,,,-7.90960000e-005,-7.68750011e-003
,,,-7.90880000e-005,-5.81250009e-003
,,,-7.90800000e-005,-1.28125002e-002
,,,-7.90720000e-005,-6.43750010e-003
,,,-7.90640000e-005,-8.06250012e-003
,,,-7.90560000e-005,-5.12500008e-003
,,,-7.90480000e-005,-2.56250004e-003
,,,-7.90400000e-005,-2.93750004e-003
,,,-7.90320000e-005,-5.12500008e-003
,,,-7.90240000e-005,-5.12500008e-003
,,,-7.90160000e-005,-4.81250007e-003
,,,-7.90080000e-005,3.12500005e-004
,,,-7.90000000e-005,-1.93750003e-003
,,,-7.89920000e-005,-4.18750006e-003
,,,-7.89840000e-005,3.12500005e-004
,,,-7.89760000e-005,-5.12500008e-003
,,,-7.89680000e-005,-5.50000008e-003
,,,-7.89600000e-005,-5.12500008e-003
,,,-7.89520000e-005,-3.25000005e-003
,,,-7.89440000e-005,6.25000009e-004
,,,-7.89360000e-005,-3.87500006e-003
,,,-7.89280000e-005,-3.87500006e-003
,,,-7.89200000e-005,-3.25000005e-003
,,,-7.89120000e-005,-5.50000008e-003
,,,-7.89040000e-005,-6.12500009e-003
,,,-7.88960000e-005,-1.00000001e-003
,,,-7.88880000e-005,-9.00000013e-003
,,,-7.88800000e-005,-9.31250014e-003
,,,-7.88720000e-005,-5.12500008e-003
,,,-7.88640000e-005,-3.25000005e-003
,,,-7.88560000e-005,-9.93750015e-003
,,,-7.88480000e-005,-1.21875002e-002
,,,-7.88400000e-005,-7.68750011e-003
,,,-7.88320000e-005,-6.12500009e-003
,,,-7.88240000e-005,-1.09375002e-002
,,,-7.88160000e-005,-1.31250002e-002
,,,-7.88080000e-005,-9.00000013e-003
,,,-7.88000000e-005,-1.15625002e-002
,,,-7.87920000e-005,-6.75000010e-003
,,,-7.87840000e-005,-1.41250002e-002
,,,-7.87760000e-005,-1.18750002e-002
,,,-7.87680000e-005,-1.73125003e-002
,,,-7.87600000e-005,-9.62500014e-003
,,,-7.87520000e-005,-1.28125002e-002
,,,-7.87440000e-005,-1.15625002e-002
,,,-7.87360000e-005,-1.28125002e-002
